time,layer_name,a,h,stress_theta,stress_z,rho,pressure,flow_rate,wss
222.0,artery,0.0010559295037650364,0.00019960910277103965,118167.7291245999,21778.502874436133,1751.0586729799932,22338.15787172249,1e-06,4.325789039479609
223.0,artery,0.001055852729532038,0.00019961025474955573,118158.85850584393,21779.698262724643,1750.9430041336846,22338.15787172249,1e-06,4.32673273155589
224.0,artery,0.001055774738041044,0.00019961051754241295,118150.3588715406,21781.110840022706,1750.8171810015194,22338.15787172249,1e-06,4.327691666979557
225.0,artery,0.0010556952051114722,0.0001996099598356539,118141.7839121485,21782.731772895782,1750.6811373797461,22338.15787172249,1e-06,4.328669846835142
226.0,artery,0.0010556145005591521,0.0001996085157129522,118133.60176113009,21784.56853248448,1750.5348211640717,22338.15787172249,1e-06,4.329662737907197
227.0,artery,0.0010555326464274717,0.0001996061760218165,118125.82010708051,21786.622760824925,1750.3783138203457,22338.15787172249,1e-06,4.330670082214613
228.0,artery,0.0010554490808069817,0.00019960303849258452,118117.68189108255,21788.883781753742,1750.2114820643328,22338.15787172249,1e-06,4.33169881148188
229.0,artery,0.0010553640528234833,0.00019959904933281164,118109.50060605092,21791.358712738973,1750.0340770474625,22338.15787172249,1e-06,4.332745877532089
230.0,artery,0.0010552786825153676,0.00019959400407480306,118102.72652511793,21794.07115360786,1749.8463591494833,22338.15787172249,1e-06,4.3337974986274626
231.0,artery,0.0010551922253059453,0.00019958804825702931,118096.35330898447,21797.00345203263,1749.6486992104428,22338.15787172249,1e-06,4.334862855431259
232.0,artery,0.0010551046793814346,0.00019958122088837798,118090.35694477265,21800.14720918196,1749.441183887799,22338.15787172249,1e-06,4.335941983615614
233.0,artery,0.0010550160582302828,0.00019957352870818472,118084.73421033133,21803.500788798534,1749.2238922945244,22338.15787172249,1e-06,4.337034730342835
234.0,artery,0.0010549263756734052,0.00019956497760675052,118079.4824199299,21807.062738086912,1748.9969032904423,22338.15787172249,1e-06,4.338140938624785
235.0,artery,0.0010548356454681347,0.0001995555734539651,118074.59888999126,21810.83161409168,1748.760295663273,22338.15787172249,1e-06,4.339260452196882
236.0,artery,0.0010547500131990314,0.000199544346598163,118078.09749240254,21814.90335945757,1748.516467796016,22338.15787172249,1e-06,4.340317416072323
237.0,artery,0.0010546571776575307,0.00019953350569795026,118073.78621356518,21819.027711287767,1748.2653329635805,22338.15787172249,1e-06,4.341463678181041
238.0,artery,0.0010545632196233116,0.00019952207410965864,118069.6775415914,21823.303340471604,1748.0046569197168,22338.15787172249,1e-06,4.342624210988025
239.0,artery,0.0010544682776102003,0.00019950979489458687,118065.93807698786,21827.783910407263,1747.7344685264702,22338.15787172249,1e-06,4.343797317710178
240.0,artery,0.001054372367589583,0.00019949666829765256,118062.56868729091,21832.46918554941,1747.454855661817,22338.15787172249,1e-06,4.344982814223003
241.0,artery,0.0010542755022574922,0.00019948270128106955,118059.56590051024,21837.357527180702,1747.1659070407009,22338.15787172249,1e-06,4.346180556767152
242.0,artery,0.0010541776941812512,0.00019946790091294079,118056.9261648522,21842.44727925038,1746.867710699899,22338.15787172249,1e-06,4.347390403086441
243.0,artery,0.0010540789558796297,0.00019945227419549734,118054.64595876951,21847.736804296364,1746.5603539775414,22338.15787172249,1e-06,4.348612211433171
244.0,artery,0.0010539793625141706,0.00019943581808803143,118052.8036646436,21853.225480222834,1746.2439472197184,22338.15787172249,1e-06,4.349845064369474
245.0,artery,0.001053879277147592,0.00019941848615655607,118051.85276795001,21858.916735729523,1745.9187547747142,22338.15787172249,1e-06,4.351084477252
246.0,artery,0.0010537783189564292,0.00019940036651856048,118051.27028064504,21864.79863195231,1745.58501509713,22338.15787172249,1e-06,4.352335175896827
247.0,artery,0.0010536764931286145,0.00019938148315564878,118051.04267927734,21870.865958808296,1745.2428187451087,22338.15787172249,1e-06,4.353597108657384
248.0,artery,0.0010535738127955498,0.00019936184324004924,118051.16728745747,21877.11703821623,1744.8922523398178,22338.15787172249,1e-06,4.354870125405184
249.0,artery,0.0010534702912254595,0.00019934145350735443,118051.64170978671,21883.55028729001,1744.5334023639,22338.15787172249,1e-06,4.3561540741768905
250.0,artery,0.0010533659416162267,0.00019932032068890933,118052.4635524826,21890.164127458425,1744.166355252143,22338.15787172249,1e-06,4.357448803736594
251.0,artery,0.0010532607770893084,0.0001992984515224717,118053.63041618186,21896.956982127776,1743.7911973841242,22338.15787172249,1e-06,4.35875416364781
252.0,artery,0.0010531548106889948,0.00019927585275171425,118055.13989594928,21903.927276688657,1743.4080150743143,22338.15787172249,1e-06,4.360070004279403
253.0,artery,0.001053048055381831,0.00019925253112543145,118056.9895814795,21911.073438586052,1743.016894562202,22338.15787172249,1e-06,4.361396176809648
